Cp1252
"WorkflowArchive",a018,"Remove Selection","Remove Selection",""
"WorkflowArchive",a019,"Unarchive Selection","Unarchive Selection",""
"WorkflowSearch",1,"Do you really want to move the workflow to trash?","Do you really want to move the workflow to trash?",""
"WorkflowSearch",2,"Do you really want to archive the workflow?","Do you really want to archive the workflow?",""
"WorkflowSearch",a001,"Workflow Search","Workflow Search",""
"WorkflowSearch",a002,"Title","Title",""
"WorkflowSearch",a003,"Name","Name",""
"WorkflowSearch",a004,"Creator","Creator",""
"WorkflowSearch",a005,"Requester","Requester",""
"WorkflowSearch",a006,"Status","Status",""
"WorkflowSearch",a007,"Created On","Created On",""
"WorkflowSearch",a008,"Submitted Date","Submitted Date",""
"WorkflowSearch",a009,"Rejected Date","Rejected Date",""
"WorkflowSearch",a010,"Completed Date","Completed Date",""
"WorkflowSearch",a011,"Workflow Search for administrator.","Workflow Search for administrator.",""
"WorkflowSearch",a012,"Model:","Model:",""
"WorkflowSearch",a013,"Status:","Status:",""
"WorkflowSearch",a014,"Title:","Title:",""
"WorkflowSearch",a015,"Created From:","Created From:",""
"WorkflowSearch",a016,"To:","To:",""
"WorkflowSearch",a017,"Search","Search",""
"WorkflowSearch",a018,"Inspect","Inspect",""
"WorkflowSearch",a019,"Remove Selection","Remove Selection",""
"WorkflowSearch",a020,"Archive Selection","Archive Selection",""
"WorkflowTrash",1,"Do you really want to get the workflow out of trash?","Do you really want to get the workflow out of trash?",""
"WorkflowTrash",2,"Do you really want to delete the workflow?","Do you really want to delete the workflow?",""
"WorkflowTrash",a001,"Workflows in trash","Workflows in trash",""
"WorkflowTrash",a002,"Title","Title",""
"WorkflowTrash",a003,"Name","Name",""
"WorkflowTrash",a004,"Creator","Creator",""
"WorkflowTrash",a005,"Requester","Requester",""
"WorkflowTrash",a006,"Status","Status",""
"WorkflowTrash",a007,"Created On","Created On",""
"WorkflowTrash",a008,"Submitted Date","Submitted Date",""
"WorkflowTrash",a009,"Rejected Date","Rejected Date",""
"WorkflowTrash",a010,"Completed Date","Completed Date",""
"WorkflowTrash",a011,"Deleted Date","Deleted Date",""
"WorkflowTrash",a012,"Workflows in trash.","Workflows in trash.",""
"WorkflowTrash",a013,"Model:","Model:",""
"WorkflowTrash",a014,"Title:","Title:",""
"WorkflowTrash",a015,"Created From:","Created From:",""
"WorkflowTrash",a016,"To:","To:",""
"WorkflowTrash",a017,"Search","Search",""
"WorkflowTrash",a018,"Inspect","Inspect",""
"WorkflowTrash",a019,"Unremove Selection","Unremove Selection",""
"WorkflowTrash",a020,"Really Remove Selection","Really Remove Selection",""
