Shift_JIS
"WorkflowArchive","a019","Unarchive Selection","選択したワークフローをアーカイブに移動",""
"WorkflowSearch","1","Do you really want to move the workflow to trash?","そのワークフローをゴミ箱に移動してもいいですか?",""
"WorkflowSearch","2","Do you really want to archive the workflow?","そのワークフローをアーカイブに移動してもいいですか?",""
"WorkflowSearch","a001","Workflow Search","ワークフロー検索",""
"WorkflowSearch","a002","Title","タイトル",""
"WorkflowSearch","a003","Name","名前",""
"WorkflowSearch","a004","Creator","作成者",""
"WorkflowSearch","a005","Requester","申請者",""
"WorkflowSearch","a006","Status","状況",""
"WorkflowSearch","a007","Created On","作成日",""
"WorkflowSearch","a008","Submitted Date","提出日",""
"WorkflowSearch","a009","Rejected Date","返却日",""
"WorkflowSearch","a010","Completed Date","完了日",""
"WorkflowSearch","a011","Workflow Search for administrator.","管理者用ワークフロー検索",""
"WorkflowSearch","a012","Model:","モデル:",""
"WorkflowSearch","a013","Status:","状況:",""
"WorkflowSearch","a014","Title:","タイトル:",""
"WorkflowSearch","a015","Created From:","作成日:",""
"WorkflowSearch","a016","To:","～",""
"WorkflowSearch","a017","Search","検索",""
"WorkflowSearch","a018","Inspect","表示",""
"WorkflowSearch","a019","Remove Selection","選択したワークフローをゴミ箱に移動",""
"WorkflowSearch","a020","Archive Selection","選択したワークフローをアーカイブに移動",""
"WorkflowTrash","1","Do you really want to get the workflow out of trash?","そのワークフローをゴミ箱から取り出していいですか?",""
"WorkflowTrash","2","Do you really want to delete the workflow?","そのワークフローを完全に削除してもいいですか?",""
"WorkflowTrash","a001","Workflows in trash","ゴミ箱の中のワークフロー",""
"WorkflowTrash","a002","Title","タイトル",""
"WorkflowTrash","a003","Name","名前",""
"WorkflowTrash","a004","Creator","作成者",""
"WorkflowTrash","a005","Requester","申請者",""
"WorkflowTrash","a006","Status","状況",""
"WorkflowTrash","a007","Created On","作成日",""
"WorkflowTrash","a008","Submitted Date","提出日",""
"WorkflowTrash","a009","Rejected Date","返却日",""
"WorkflowTrash","a010","Completed Date","完了日",""
"WorkflowTrash","a011","Deleted Date","削除日",""
"WorkflowTrash","a012","Workflows in trash.","ゴミ箱の中のワークフロー",""
"WorkflowTrash","a013","Model:","モデル:",""
"WorkflowTrash","a014","Title:","タイトル:",""
"WorkflowTrash","a015","Created From:","作成日:",""
"WorkflowTrash","a016","To:","～",""
"WorkflowTrash","a017","Search","検索",""
"WorkflowTrash","a018","Inspect","表示",""
"WorkflowTrash","a019","Unremove Selection","選択したワークフローをゴミ箱から取り出す",""
"WorkflowTrash","a020","Really Remove Selection","選択したワークフローを完全に削除する",""
